Date,Open,High,Low,Close,Adj Close,Volume
2019-02-19,37.10850524902344,37.266666412353516,36.95034408569336,37.068965911865234,24.889787673950195,548367
2019-02-20,36.69333267211914,37.17770004272461,36.1793098449707,36.811954498291016,24.71721649169922,1114440
2019-02-21,36.98988342285156,37.53356170654297,36.930572509765625,37.07884979248047,24.896421432495117,590619
2019-02-22,37.059078216552734,37.71149444580078,36.89103317260742,37.71149444580078,25.321208953857422,941717
2019-02-25,37.721378326416016,38.047584533691406,37.424827575683594,38.047584533691406,25.546871185302734,718928
2019-02-26,37.849884033203125,38.14643478393555,37.61264419555664,38.077239990234375,25.56678581237793,682531
2019-02-27,38.14643478393555,38.403446197509766,37.978389739990234,38.205745697021484,25.65306854248047,716547
2019-02-28,38.15632247924805,38.8383903503418,37.81034469604492,38.53195571899414,25.87210464477539,1334607
2019-03-01,38.84827423095703,39.7478141784668,38.70988464355469,39.28321838378906,26.376529693603516,1247687
2019-03-04,39.54022979736328,39.71815872192383,39.223907470703125,39.54022979736328,26.54910659790039,888112
2019-03-05,39.46114730834961,39.52045822143555,38.8878173828125,39.095401763916016,26.250423431396484,931131
2019-03-06,39.026206970214844,39.23379135131836,38.81861877441406,39.04597854614258,26.21724510192871,684345
2019-03-07,39.07563018798828,39.421607971191406,38.8878173828125,38.8878173828125,26.111042022705078,1032733
2019-03-08,38.14643478393555,38.14643478393555,37.56321716308594,37.93885040283203,25.47386360168457,1368869
2019-03-11,37.948734283447266,38.26505661010742,37.58298873901367,38.23540115356445,25.672985076904297,611225
2019-03-12,38.29471206665039,38.36390686035156,37.84000015258789,38.077239990234375,25.56678581237793,882127
2019-03-13,37.93885040283203,38.65057373046875,37.849884033203125,38.640689849853516,25.94510841369629,700178
2019-03-14,38.640689849853516,39.095401763916016,38.4627571105957,38.52206802368164,25.865459442138672,1102205
2019-03-15,38.45287322998047,38.98666763305664,38.403446197509766,38.897701263427734,26.117679595947266,1257629
2019-03-18,38.9273567199707,39.08551788330078,38.74942398071289,38.84827423095703,26.084489822387695,624108
2019-03-19,38.94712448120117,39.15471267700195,38.630802154541016,38.98666763305664,26.177412033081055,724313
2019-03-20,38.91747283935547,39.223907470703125,38.80873489379883,38.80873489379883,26.057945251464844,899857
2019-03-21,38.788963317871094,39.10528564453125,38.640689849853516,38.8878173828125,26.111042022705078,696332
2019-03-22,39.07563018798828,39.08551788330078,38.09701156616211,38.185977935791016,25.63979721069336,847167
2019-03-25,38.057472229003906,38.433101654052734,37.90919494628906,38.11677932739258,25.593338012695312,769883
2019-03-26,38.19586181640625,38.433101654052734,38.02781677246094,38.176090240478516,25.633155822753906,633069
2019-03-27,38.304595947265625,39.14482879638672,38.304595947265625,39.04597854614258,26.21724510192871,687825
2019-03-28,38.94712448120117,38.966896057128906,38.13655090332031,38.25517272949219,25.686256408691406,535348
2019-03-29,38.45287322998047,39.00643539428711,38.29471206665039,38.70988464355469,25.99156951904297,835069
2019-04-01,38.868045806884766,39.04597854614258,38.4232177734375,38.74942398071289,26.018123626708984,768449
2019-04-02,39.00643539428711,39.194252014160156,38.70988464355469,39.05586242675781,26.223875045776367,614091
2019-04-03,39.2931022644043,39.46114730834961,39.11517333984375,39.24367904663086,26.34998893737793,475827
2019-04-04,39.24367904663086,39.82689666748047,39.24367904663086,39.47103500366211,26.502643585205078,908554
2019-04-05,39.40184020996094,39.886207580566406,39.30298614501953,39.678619384765625,26.64202117919922,809151
2019-04-08,39.589656829833984,39.68850326538086,39.3820686340332,39.678619384765625,26.64202117919922,1596975
2019-04-09,39.56988525390625,39.96528625488281,38.82850646972656,39.04597854614258,26.21724510192871,1294773
2019-04-10,39.04597854614258,39.20413589477539,38.62091827392578,39.00643539428711,26.190689086914062,878744
2019-04-11,39.06574630737305,40.133331298828125,38.91747283935547,40.05425262451172,26.894241333007812,1118414
2019-04-12,40.10367965698242,40.2124137878418,39.807125091552734,40.172874450683594,26.973886489868164,935252
2019-04-15,40.28160858154297,40.48919677734375,40.133331298828125,40.3013801574707,27.06017303466797,571283
2019-04-16,40.22229766845703,40.45954132080078,39.777469635009766,39.7972412109375,26.721675872802734,550299
2019-04-17,39.68850326538086,40.05425262451172,39.550113677978516,39.876319885253906,26.77476692199707,617248
2019-04-18,39.96528625488281,40.3013801574707,39.579769134521484,40.3013801574707,27.06017303466797,491330
2019-04-23,40.469425201416016,40.469425201416016,39.68850326538086,39.7972412109375,26.721675872802734,579172
2019-04-24,39.63908004760742,40.02459716796875,39.59954071044922,39.92574691772461,26.807954788208008,511417
2019-04-25,39.886207580566406,40.162986755371094,39.56988525390625,40.02459716796875,26.874326705932617,615838
2019-04-26,40.232181549072266,40.232181549072266,39.7972412109375,40.02459716796875,26.874326705932617,401539
2019-04-29,39.82689666748047,40.41999816894531,39.76758575439453,40.360687255859375,27.09999656677246,332658
2019-04-30,40.41011428833008,40.499080657958984,40.133331298828125,40.45954132080078,27.16636848449707,540121
2019-05-02,40.33103561401367,40.42988586425781,39.817012786865234,39.96528625488281,26.834505081176758,486517
2019-05-03,40.044368743896484,40.172874450683594,39.61930847167969,39.658851623535156,26.628753662109375,523321
2019-05-06,38.98666763305664,38.98666763305664,37.968505859375,38.26505661010742,25.69289207458496,709582
2019-05-07,38.274940490722656,38.48252868652344,37.652183532714844,37.948734283447266,25.480499267578125,701542
2019-05-08,37.76091766357422,37.879539489746094,37.197471618652344,37.33586120605469,25.068984985351562,939414
2019-05-09,37.197471618652344,37.197471618652344,36.6340217590332,36.6340217590332,24.597742080688477,932221
2019-05-10,36.92068862915039,37.523677825927734,36.92068862915039,37.22712707519531,24.9959774017334,602117
2019-05-13,37.365516662597656,37.41494369506836,36.574710845947266,36.65379333496094,24.611019134521484,360158
2019-05-14,36.89103317260742,36.89103317260742,36.377010345458984,36.683448791503906,24.63092803955078,786253
2019-05-15,38.077239990234375,38.077239990234375,36.446205139160156,36.713104248046875,24.650842666625977,843534
2019-05-16,36.72298812866211,37.167816162109375,36.574710845947266,36.930572509765625,24.796865463256836,778404
2019-05-17,37.07884979248047,37.56321716308594,36.86137771606445,37.24689483642578,25.009252548217773,1001290
2019-05-20,37.35563278198242,37.54344940185547,37.059078216552734,37.30620574951172,25.0490779876709,1066170
2019-05-21,37.31608963012695,37.9586181640625,37.10850524902344,37.79057312011719,25.374303817749023,664579
2019-05-22,37.84000015258789,38.25517272949219,37.73126220703125,37.81034469604492,25.38758087158203,565718
2019-05-23,37.38528823852539,37.494022369384766,36.62413787841797,36.75264358520508,24.67738914489746,965004
2019-05-24,36.86137771606445,37.22712707519531,36.79218292236328,36.85149383544922,24.743764877319336,663609
2019-05-27,37.02942657470703,37.48413848876953,37.02942657470703,37.32597732543945,25.062353134155273,348824
2019-05-28,37.32597732543945,37.61264419555664,37.07884979248047,37.60275650024414,25.24819564819336,1240190
2019-05-29,37.266666412353516,37.266666412353516,36.61425018310547,36.66367721557617,24.617656707763672,699735
2019-05-30,36.87126541137695,37.068965911865234,36.574710845947266,36.92068862915039,24.79022216796875,372508
2019-05-31,36.475860595703125,36.584598541259766,36.32758712768555,36.475860595703125,24.491544723510742,684478
2019-06-03,36.29793167114258,36.347354888916016,35.764137268066406,36.347354888916016,24.405261993408203,552134
2019-06-04,36.07057571411133,37.01953887939453,35.97172546386719,36.82183837890625,24.723854064941406,731381
2019-06-05,37.01953887939453,37.33586120605469,36.802066802978516,36.970115661621094,24.823410034179688,1521835
2019-06-06,37.14804458618164,37.38528823852539,36.62413787841797,36.76252746582031,24.68402862548828,641281
2019-06-07,36.76252746582031,37.15793228149414,36.6340217590332,36.87126541137695,24.757038116455078,723433
2019-06-10,37.02942657470703,37.76091766357422,37.02942657470703,37.70161056518555,25.3145694732666,489741
2019-06-11,37.67195510864258,38.13655090332031,37.53356170654297,37.89931106567383,25.44731330871582,840403
2019-06-12,37.67195510864258,37.721378326416016,37.266666412353516,37.266666412353516,25.02252960205078,502379
2019-06-13,37.296321868896484,37.5533332824707,37.01953887939453,37.424827575683594,25.128726959228516,514167
2019-06-14,37.296321868896484,37.4643669128418,36.72298812866211,36.841609954833984,24.73712730407715,1815664
2019-06-17,36.92068862915039,37.167816162109375,36.89103317260742,37.0887336730957,24.90305519104004,887184
2019-06-18,36.960227966308594,37.83011245727539,36.76252746582031,37.73126220703125,25.33448028564453,758455
2019-06-19,37.751033782958984,38.0179328918457,37.63241195678711,37.74114990234375,25.34111976623535,534695
2019-06-20,37.9289665222168,38.4232177734375,37.68183898925781,38.09701156616211,25.58005714416504,706713
2019-06-21,38.185977935791016,38.3836784362793,37.60275650024414,37.60275650024414,25.24819564819336,1101975
2019-06-24,36.43632125854492,36.574710845947266,35.7147102355957,35.90252685546875,25.073436737060547,825699
2019-06-25,35.88275909423828,36.129886627197266,35.586204528808594,35.694942474365234,24.928468704223633,1118772
2019-06-26,35.7245979309082,35.80367660522461,34.2714958190918,34.34069061279297,23.98269271850586,1342075
2019-06-27,34.46919631958008,34.775630950927734,34.10344696044922,34.34069061279297,23.98269271850586,978322
2019-06-28,33.994712829589844,34.94367980957031,33.67839050292969,34.70643615722656,24.238117218017578,1046903
2019-07-01,35.072181701660156,35.49724197387695,34.93379211425781,35.2599983215332,24.62471580505371,870425
2019-07-02,35.368736267089844,35.665287017822266,35.230342864990234,35.428043365478516,24.74207305908203,728228
2019-07-03,35.566436767578125,36.36712646484375,35.41815948486328,36.32758712768555,25.370290756225586,738555
2019-07-04,36.377010345458984,36.6340217590332,36.06068801879883,36.15953826904297,25.252931594848633,1556037
2019-07-05,36.08045959472656,36.1397705078125,35.7245979309082,35.73448181152344,24.956083297729492,447416
2019-07-08,36.1397705078125,36.52528762817383,35.81356430053711,36.38689422607422,25.411710739135742,1004486
2019-07-09,36.38689422607422,36.6439094543457,36.19908142089844,36.6439094543457,25.591203689575195,1261995
2019-07-10,36.6340217590332,36.79218292236328,36.42643737792969,36.584598541259766,25.549781799316406,859360
2019-07-11,36.88114929199219,37.84000015258789,36.703216552734375,37.751033782958984,26.364395141601562,1296276
2019-07-12,37.77080535888672,38.29471206665039,37.47425079345703,38.0179328918457,26.55078887939453,722079
2019-07-15,38.22551727294922,38.69011306762695,38.02781677246094,38.512184143066406,26.89596176147461,806143
2019-07-16,38.502296447753906,38.84827423095703,38.36390686035156,38.798851013183594,27.096162796020508,668342
2019-07-17,38.8383903503418,38.94712448120117,37.71149444580078,37.71149444580078,26.336782455444336,1200715
2019-07-18,36.92068862915039,36.92068862915039,35.28965377807617,36.1397705078125,25.23912811279297,1934687
2019-07-19,36.39678192138672,36.53517150878906,35.98160934448242,36.36712646484375,25.39790916442871,600303
2019-07-22,36.46597671508789,36.78229904174805,36.29793167114258,36.38689422607422,25.411710739135742,410934
2019-07-23,36.574710845947266,36.87126541137695,36.1397705078125,36.811954498291016,25.708560943603516,824955
2019-07-24,36.75264358520508,37.0986213684082,36.485748291015625,37.0986213684082,25.908761978149414,982547
2019-07-25,37.0986213684082,37.849884033203125,36.86137771606445,37.17770004272461,25.963991165161133,644488
2019-07-26,37.27655029296875,37.27655029296875,36.960227966308594,37.11838912963867,25.92256736755371,489429
2019-07-29,36.940460205078125,37.31608963012695,36.66367721557617,37.15793228149414,25.950183868408203,724081
2019-07-30,37.53356170654297,37.53356170654297,35.6751708984375,35.6751708984375,24.914661407470703,847227
2019-07-31,35.90252685546875,36.56482696533203,35.84321975708008,36.1793098449707,25.266738891601562,1462519
2019-08-01,36.11011505126953,36.62413787841797,36.00137710571289,36.485748291015625,25.48074722290039,586486
2019-08-02,35.61586380004883,35.90252685546875,34.99310302734375,35.1809196472168,24.569488525390625,966525
2019-08-05,34.775630950927734,34.79540252685547,33.81678009033203,33.81678009033203,23.616809844970703,1017307
2019-08-06,33.757469177246094,34.093563079833984,33.46091842651367,33.46091842651367,23.3682804107666,962398
2019-08-07,33.58942413330078,34.13310241699219,33.42137908935547,33.61907958984375,23.47873878479004,811967
2019-08-08,34.28137969970703,34.65700912475586,33.90574645996094,34.65700912475586,24.203603744506836,666748
2019-08-09,34.53839111328125,34.617469787597656,34.18252944946289,34.192413330078125,23.879140853881836,474110
2019-08-12,34.34069061279297,34.55815887451172,33.302757263183594,33.470802307128906,23.375181198120117,590062
2019-08-13,33.31264114379883,34.08367919921875,33.09517288208008,33.66850662231445,23.513256072998047,707231
2019-08-14,33.64873504638672,33.64873504638672,32.689884185791016,32.76896667480469,22.885040283203125,839304
2019-08-15,32.818389892578125,32.95677947998047,31.948505401611328,32.41310119628906,22.636512756347656,778775
2019-08-16,32.50206756591797,32.8875846862793,32.29448318481445,32.620689392089844,22.78148651123047,1017998
2019-08-19,32.818389892578125,33.480690002441406,32.76896667480469,33.401607513427734,23.326862335205078,683018
2019-08-20,33.302757263183594,33.54988479614258,32.63057327270508,32.68000030517578,22.822906494140625,701236
2019-08-21,32.788734436035156,33.381839752197266,32.788734436035156,33.243446350097656,23.216405868530273,421935
2019-08-22,33.055633544921875,33.55976867675781,32.93701171875,32.9765510559082,23.030012130737305,710911
2019-08-23,33.282989501953125,33.52022933959961,32.719539642333984,32.719539642333984,22.850521087646484,603404
2019-08-26,32.393333435058594,33.10505676269531,32.235172271728516,33.055633544921875,23.085241317749023,558339
2019-08-27,32.917240142822266,33.67839050292969,32.83816146850586,33.31264114379883,23.26473045349121,1051395
2019-08-28,33.11494064331055,33.302757263183594,32.93701171875,33.21379470825195,23.195695877075195,548017
2019-08-29,33.26321792602539,34.05402374267578,33.22367858886719,34.00459671020508,23.74797248840332,687060
2019-08-30,34.01448059082031,34.39999771118164,33.88597869873047,33.97494125366211,23.727264404296875,632463
2019-09-02,33.965057373046875,34.49885177612305,33.95517349243164,34.162757873535156,23.858428955078125,376514
2019-09-03,34.14298629760742,34.518619537353516,33.97494125366211,34.20229721069336,23.88604164123535,524172
2019-09-04,34.518619537353516,34.775630950927734,34.3011474609375,34.37034225463867,24.003402709960938,613074
2019-09-05,34.647125244140625,34.96344757080078,34.37034225463867,34.45930862426758,24.065534591674805,681801
2019-09-06,34.45930862426758,34.7163200378418,34.3505744934082,34.49885177612305,24.093149185180664,489365
2019-09-09,34.55815887451172,35.02275848388672,34.55815887451172,34.904136657714844,24.376190185546875,474837
2019-09-10,34.904136657714844,36.01126480102539,34.904136657714844,35.922298431396484,25.087247848510742,792313
2019-09-11,36.03103256225586,36.53517150878906,35.85310363769531,36.377010345458984,25.40480613708496,1443210
2019-09-12,36.574710845947266,36.742759704589844,35.95195388793945,36.07057571411133,25.190797805786133,681308
2019-09-13,36.0903434753418,36.456092834472656,35.665287017822266,35.665287017822266,24.907760620117188,682984
2019-09-16,35.44781494140625,35.596092224121094,35.002986907958984,35.45770263671875,24.762784957885742,556075
2019-09-17,35.31930923461914,35.68505859375,35.04252624511719,35.68505859375,24.921567916870117,1019727
2019-09-18,35.586204528808594,36.11011505126953,35.536781311035156,35.55655288696289,24.83182144165039,1003814
2019-09-19,35.50712585449219,35.84321975708008,35.27976989746094,35.61586380004883,24.87324333190918,1003560
2019-09-20,35.57632064819336,35.84321975708008,35.47747039794922,35.68505859375,24.921567916870117,1756387
2019-09-23,35.586204528808594,35.68505859375,34.8052864074707,34.92390823364258,24.389997482299805,906714
2019-09-24,35.09195327758789,35.220458984375,34.70643615722656,34.70643615722656,24.238117218017578,817113
2019-09-25,34.59770202636719,34.65700912475586,33.836551666259766,34.36045837402344,23.996498107910156,972895
2019-09-26,34.192413330078125,35.329193115234375,34.192413330078125,35.012874603271484,24.452129364013672,888669
2019-09-27,35.19080352783203,35.73448181152344,35.072181701660156,35.329193115234375,24.673038482666016,499052
2019-09-30,35.339080810546875,36.25838851928711,35.339080810546875,36.23862075805664,25.308164596557617,798679
2019-10-01,36.050804138183594,36.39678192138672,35.70482635498047,35.77402114868164,24.983694076538086,615446
2019-10-02,35.65540313720703,35.65540313720703,34.2714958190918,34.2714958190918,23.934370040893555,1194077
2019-10-03,34.617469787597656,34.627357482910156,34.05402374267578,34.419769287109375,24.037919998168945,711765
2019-10-04,34.65700912475586,34.854713439941406,34.3505744934082,34.755863189697266,24.272640228271484,828772
2019-10-07,34.7657470703125,35.002986907958984,34.58781433105469,34.91402053833008,24.383094787597656,656842
2019-10-08,35.111724853515625,35.111724853515625,34.162757873535156,34.390113830566406,24.017208099365234,430078
2019-10-09,34.46919631958008,34.745975494384766,34.192413330078125,34.38022994995117,24.01030731201172,524137
2019-10-10,34.548274993896484,34.874481201171875,34.390113830566406,34.69655227661133,24.23122215270996,678501
2019-10-11,34.854713439941406,35.77402114868164,34.854713439941406,35.77402114868164,24.983694076538086,775071
2019-10-14,35.73448181152344,35.86298751831055,35.31930923461914,35.7245979309082,24.94917869567871,692065
2019-10-15,36.021148681640625,36.23862075805664,35.764137268066406,35.87287139892578,25.05272674560547,707122
2019-10-16,35.87287139892578,35.93218231201172,35.368736267089844,35.48735427856445,24.783493041992188,1243308
2019-10-17,35.37862014770508,36.08045959472656,35.37862014770508,35.566436767578125,24.83872413635254,687502
2019-10-18,35.536781311035156,35.64551544189453,35.240230560302734,35.329193115234375,24.673038482666016,1180851
2019-10-21,35.368736267089844,35.77402114868164,35.2599983215332,35.339080810546875,24.679948806762695,1312087
2019-10-22,35.28965377807617,35.536781311035156,35.05241394042969,35.428043365478516,24.74207305908203,522948
2019-10-23,35.31930923461914,35.64551544189453,34.973331451416016,35.64551544189453,24.893949508666992,773040
2019-10-24,35.6356315612793,36.06068801879883,35.50712585449219,35.74436569213867,24.962982177734375,531862
2019-10-25,35.61586380004883,36.03103256225586,35.586204528808594,35.991493225097656,25.135574340820312,611894
2019-10-28,35.91241455078125,36.28804397583008,35.7245979309082,36.23862075805664,25.308164596557617,428090
2019-10-29,36.31769943237305,36.446205139160156,36.11011505126953,36.446205139160156,25.4531307220459,690836
2019-10-30,36.475860595703125,36.505516052246094,35.87287139892578,36.18919372558594,25.27364158630371,720559
2019-10-31,36.347354888916016,36.347354888916016,35.596092224121094,35.97172546386719,25.121767044067383,579301
2019-11-01,36.119998931884766,36.42643737792969,35.78390884399414,36.42643737792969,25.4393253326416,1599205
2019-11-04,36.475860595703125,36.930572509765625,36.30781555175781,36.77241134643555,25.68094253540039,629542
2019-11-05,36.910804748535156,36.92068862915039,36.278160095214844,36.31769943237305,25.36338996887207,505044
2019-11-06,36.32758712768555,36.377010345458984,35.91241455078125,36.31769943237305,25.36338996887207,663796
2019-11-07,36.515403747558594,36.56482696533203,35.52689743041992,35.61586380004883,24.87324333190918,1252030
2019-11-08,36.08045959472656,36.08045959472656,34.63724136352539,35.220458984375,24.597103118896484,846540
2019-11-11,35.02275848388672,35.428043365478516,34.755863189697266,35.358848571777344,24.69375228881836,1622609
2019-11-12,35.50712585449219,35.64551544189453,34.973331451416016,35.200687408447266,24.583293914794922,689737
2019-11-13,35.09195327758789,35.09195327758789,33.856319427490234,33.856319427490234,23.64442253112793,1237613
2019-11-14,33.78712463378906,34.10344696044922,33.53999710083008,33.87609100341797,23.658227920532227,1067218
2019-11-15,34.05402374267578,34.34069061279297,33.87609100341797,34.25172424316406,23.92055892944336,824484
2019-11-18,34.2714958190918,34.419769287109375,34.03425216674805,34.24184036254883,23.91365623474121,1492487
2019-11-19,34.28137969970703,34.89425277709961,34.28137969970703,34.47908020019531,24.079343795776367,680285
2019-11-20,34.3505744934082,34.81517028808594,34.12321853637695,34.49885177612305,24.093149185180664,818802
2019-11-21,34.25172424316406,34.3011474609375,33.77724075317383,33.965057373046875,23.720355987548828,1457084
2019-11-22,34.063907623291016,34.46919631958008,34.063907623291016,34.291263580322266,23.94817352294922,1400049
2019-11-25,34.45930862426758,34.617469787597656,34.08367919921875,34.12321853637695,23.830814361572266,873354
2019-11-26,34.2714958190918,34.56804656982422,34.11333465576172,34.52850341796875,24.113855361938477,1578470
2019-11-27,34.55815887451172,35.012874603271484,34.50873565673828,34.55815887451172,24.134567260742188,1067879
2019-11-28,34.63724136352539,34.93379211425781,34.45930862426758,34.93379211425781,24.396900177001953,756358
2019-11-29,34.8052864074707,35.1809196472168,34.676780700683594,34.92390823364258,24.389997482299805,1187402
2019-12-02,35.101837158203125,35.25011444091797,34.20229721069336,34.20229721069336,23.88604164123535,1408987
2019-12-03,34.33080291748047,34.3505744934082,33.13471221923828,33.144596099853516,23.147369384765625,1843848
2019-12-04,33.243446350097656,33.935401916503906,33.21379470825195,33.77724075317383,23.589191436767578,1057314
2019-12-05,33.767356872558594,34.2714958190918,33.71792984008789,33.757469177246094,23.575387954711914,953287
2019-12-06,33.81678009033203,34.47908020019531,33.77724075317383,34.36045837402344,23.996498107910156,712933
2019-12-09,34.37034225463867,34.50873565673828,34.25172424316406,34.45930862426758,24.065534591674805,624678
2019-12-10,34.518619537353516,34.904136657714844,34.07379150390625,34.69655227661133,24.23122215270996,1159296
2019-12-11,34.81517028808594,35.03264236450195,34.50873565673828,34.59770202636719,24.162181854248047,886778
2019-12-12,34.83494186401367,35.002986907958984,34.36045837402344,34.844825744628906,24.334768295288086,1264304
2019-12-13,35.27976989746094,35.566436767578125,34.83494186401367,34.93379211425781,24.396900177001953,689991
2019-12-16,35.2599983215332,35.38850402832031,35.111724853515625,35.29954147338867,24.65233039855957,566446
2019-12-17,35.29954147338867,35.586204528808594,35.19080352783203,35.200687408447266,24.583293914794922,1156059
2019-12-18,35.19080352783203,35.437931060791016,34.42965316772461,34.46919631958008,24.072439193725586,1137352
2019-12-19,34.60758590698242,34.647125244140625,34.17264175415039,34.390113830566406,24.017208099365234,1523430
2019-12-20,34.518619537353516,34.63724136352539,34.05402374267578,34.192413330078125,23.879140853881836,1529651
2019-12-23,34.28137969970703,34.59770202636719,34.15287399291992,34.39999771118164,24.024110794067383,524585
2019-12-24,34.48896408081055,35.29954147338867,34.36045837402344,34.973331451416016,24.42451286315918,280518
2019-12-25,34.973331451416016,34.973331451416016,34.973331451416016,34.973331451416016,24.42451286315918,0
2019-12-27,35.12160873413086,35.12160873413086,34.7657470703125,34.785518646240234,24.293352127075195,462347
2019-12-30,34.874481201171875,34.95356369018555,34.676780700683594,34.785518646240234,24.293352127075195,389899
2019-12-31,34.66689682006836,35.38850402832031,34.617469787597656,35.240230560302734,24.610912322998047,401274
2020-01-02,35.41815948486328,35.47747039794922,34.785518646240234,34.785518646240234,24.293352127075195,547978
2020-01-03,34.70643615722656,34.70643615722656,34.13310241699219,34.36045837402344,23.996498107910156,934352
2020-01-06,34.3011474609375,34.43954086303711,33.79701232910156,34.14298629760742,23.844621658325195,660353
2020-01-07,34.222068786621094,34.57793045043945,34.07379150390625,34.24184036254883,23.91365623474121,752310
2020-01-08,34.15287399291992,34.419769287109375,33.94528579711914,34.34069061279297,23.98269271850586,696003
2020-01-09,34.745975494384766,34.755863189697266,33.866207122802734,33.92551803588867,23.692747116088867,768472
2020-01-10,34.07379150390625,34.14298629760742,33.72781753540039,33.72781753540039,23.55467987060547,1273372
2020-01-13,33.8958625793457,33.92551803588867,33.628963470458984,33.81678009033203,23.616809844970703,1061479
2020-01-14,33.79701232910156,33.92551803588867,33.4411506652832,33.92551803588867,23.692747116088867,1469249
2020-01-15,33.72781753540039,33.984825134277344,32.917240142822266,32.917240142822266,22.988590240478516,1264933
2020-01-16,32.946895599365234,33.90574645996094,32.83816146850586,33.90574645996094,23.678937911987305,906584
2020-01-17,34.38022994995117,35.05241394042969,34.20229721069336,34.20229721069336,23.88604164123535,1234622
2020-01-20,34.37034225463867,34.548274993896484,34.04413604736328,34.13310241699219,23.837717056274414,1024050
2020-01-21,33.97494125366211,34.15287399291992,33.74758529663086,33.757469177246094,23.575387954711914,712275
2020-01-22,33.87609100341797,34.04413604736328,33.282989501953125,33.31264114379883,23.26473045349121,573392
2020-01-23,31.731033325195312,32.31425094604492,30.95011329650879,31.53333282470703,22.02210235595703,2550144
2020-01-24,31.829885482788086,31.908964157104492,31.51356315612793,31.56298828125,22.04281234741211,828087
2020-01-27,31.48390769958496,31.66183853149414,30.841379165649414,31.108274459838867,21.725255966186523,876462
2020-01-28,31.147815704345703,31.33563232421875,30.67333221435547,31.33563232421875,21.884035110473633,885547
2020-01-29,31.286205291748047,31.48390769958496,30.712873458862305,31.20712661743164,21.794288635253906,1090113
2020-01-30,30.940229415893555,31.167585372924805,30.712873458862305,30.861148834228516,21.55266761779785,852344
